,Date,Open,High,Low,Close,Volume,score,cont_len,compound_score,final_tag,target value,year,month,day
748,2015-05-05,2112.63,2115.24,2088.46,2089.46,546268352.0,1,71,-0.62,negative,0,2015,5,5
749,2015-06-05,2091.26,2098.42,2067.93,2080.15,563782528.0,1,65,0.27,positive,0,2015,6,5
750,2015-07-05,2079.96,2092.9,2074.99,2088.0,545155584.0,2,499,-0.31,negative,1,2015,7,5
751,2015-08-05,2092.13,2117.66,2092.13,2116.1,536169248.0,1,204,-0.13,negative,1,2015,8,5
752,2015-11-05,2115.56,2117.69,2104.58,2105.33,475660096.0,1,4,0.0,neutral,0,2015,11,5
753,2015-12-05,2102.87,2105.06,2085.57,2099.12,479504928.0,1,9,0.0,neutral,0,2015,12,5
754,2015-05-13,2099.62,2110.19,2096.04,2098.48,482084640.0,1,34,0.0,neutral,0,2015,5,13
755,2015-05-14,2100.43,2121.45,2100.43,2121.1,486270432.0,1,70,-0.5,negative,1,2015,5,14
756,2015-05-15,2122.07,2123.89,2116.79,2122.73,615096320.0,2,60,0.6,positive,1,2015,5,15
757,2015-05-18,2121.3,2131.78,2120.01,2129.2,452532480.0,1,74,-0.59,negative,1,2015,5,18
758,2015-05-19,2129.45,2133.02,2124.5,2127.83,526865184.0,3,52,-0.36,negative,0,2015,5,19
759,2015-05-20,2127.79,2134.72,2122.59,2125.85,519596768.0,1,24,0.42,positive,0,2015,5,20
760,2015-05-21,2125.55,2134.28,2122.95,2130.82,490181856.0,1,28,0.0,neutral,1,2015,5,21
761,2015-05-22,2130.36,2132.15,2126.06,2126.06,431185120.0,2,607,0.93,positive,0,2015,5,22
762,2015-05-26,2125.34,2125.34,2099.18,2104.2,565730880.0,7,32,0.3,positive,0,2015,5,26
763,2015-05-27,2105.13,2126.22,2105.13,2123.48,521363168.0,1,81,0.27,positive,1,2015,5,27
764,2015-05-28,2122.27,2122.27,2112.86,2120.79,441847488.0,1,13,-0.25,negative,0,2015,5,28
765,2015-05-29,2120.66,2120.66,2104.89,2107.39,768062208.0,1,15,0.32,positive,0,2015,5,29
766,2015-01-06,2108.64,2119.15,2102.54,2111.73,496321824.0,1,258,0.27,positive,1,2015,1,6
767,2015-02-06,2110.41,2117.59,2099.14,2109.6,477625184.0,0,5,0.0,neutral,0,2015,2,6
768,2015-03-06,2110.64,2121.92,2109.61,2114.07,474052832.0,5,84,-0.27,negative,1,2015,3,6
769,2015-04-06,2112.35,2112.89,2093.23,2095.84,529531520.0,1,82,-0.3,negative,0,2015,4,6
770,2015-05-06,2095.09,2100.99,2085.67,2092.83,567359104.0,1,35,0.51,positive,0,2015,5,6
771,2015-08-06,2092.34,2093.01,2079.11,2079.28,494053920.0,2,75,0.03,positive,0,2015,8,6
772,2015-09-06,2079.07,2085.62,2072.14,2080.15,498462304.0,2,81,0.44,positive,1,2015,9,6
773,2015-10-06,2081.12,2108.5,2081.12,2105.2,513278144.0,1,18,0.0,neutral,1,2015,10,6
774,2015-11-06,2106.24,2115.02,2106.24,2108.86,548636544.0,0,116,0.44,positive,1,2015,11,6
775,2015-12-06,2107.43,2107.43,2091.33,2094.11,456747968.0,1,89,0.0,neutral,0,2015,12,6
776,2015-06-15,2091.34,2091.34,2072.49,2084.43,512029184.0,2,22,0.61,positive,0,2015,6,15
777,2015-06-16,2084.26,2097.4,2082.1,2096.29,423381152.0,1,103,-0.18,negative,1,2015,6,16
778,2015-06-17,2097.4,2106.79,2088.86,2100.44,489365184.0,1,16,0.0,neutral,1,2015,6,17
779,2015-06-18,2101.58,2126.65,2101.58,2121.24,552029248.0,1,448,0.89,positive,1,2015,6,18
780,2015-06-19,2121.06,2121.64,2109.45,2109.99,1262677632.0,2,4,0.42,positive,0,2015,6,19
781,2015-06-22,2112.5,2129.87,2112.5,2122.85,472835104.0,2,139,0.23,positive,1,2015,6,22
782,2015-06-23,2123.16,2128.03,2119.89,2124.2,458723552.0,1,28,-0.56,negative,1,2015,6,23
783,2015-06-24,2123.65,2125.1,2108.58,2108.58,542556416.0,1,81,-0.93,negative,0,2015,6,24
784,2015-06-25,2109.96,2116.04,2101.78,2102.31,503689792.0,1,42,0.0,neutral,0,2015,6,25
785,2015-06-26,2102.62,2108.92,2095.38,2101.49,939093568.0,1,90,0.56,positive,0,2015,6,26
786,2015-06-29,2098.63,2098.63,2056.64,2057.64,596336896.0,3,97,-0.08,negative,0,2015,6,29
787,2015-06-30,2061.19,2074.28,2056.32,2063.11,726352256.0,1,86,0.0,neutral,1,2015,6,30
788,2015-01-07,2067.0,2082.78,2067.0,2077.42,536482208.0,1,125,0.0,neutral,1,2015,1,7
789,2015-02-07,2078.03,2085.06,2071.02,2076.78,489734016.0,1,229,-0.32,negative,0,2015,2,7
790,2015-06-07,2073.95,2078.61,2058.4,2068.76,594511232.0,4,9,0.0,neutral,0,2015,6,7
791,2015-07-07,2069.52,2083.74,2044.02,2081.34,639140352.0,0,383,-0.36,negative,1,2015,7,7
792,2015-08-07,2077.66,2077.66,2044.66,2046.68,388666336.0,27,1,0.0,neutral,0,2015,8,7
793,2015-09-07,2049.73,2074.28,2049.73,2051.31,566892224.0,1,237,0.88,positive,1,2015,9,7
794,2015-10-07,2052.74,2081.31,2052.74,2076.62,495269056.0,1,208,0.16,positive,1,2015,10,7
795,2015-07-13,2080.03,2100.67,2080.03,2099.6,509909472.0,1,94,0.0,neutral,1,2015,7,13
796,2015-07-14,2099.72,2111.98,2098.18,2108.95,508384000.0,1,304,-0.18,negative,1,2015,7,14
797,2015-07-15,2109.01,2114.14,2102.49,2107.4,547400512.0,0,155,0.62,positive,0,2015,7,15
798,2015-07-16,2110.55,2124.42,2110.55,2124.29,538689792.0,2,56,0.0,neutral,1,2015,7,16
799,2015-07-17,2126.8,2128.91,2119.88,2126.64,636935424.0,1,135,-0.59,negative,0,2015,7,17
800,2015-07-20,2126.85,2132.82,2123.65,2128.28,509967424.0,1,93,-0.66,negative,1,2015,7,20
801,2015-07-21,2127.55,2128.49,2115.4,2119.21,566156224.0,13,2,0.0,neutral,0,2015,7,21
802,2015-07-22,2118.21,2118.51,2110.0,2114.15,619434368.0,1,29,-0.49,negative,0,2015,7,22
803,2015-07-23,2114.16,2116.87,2098.63,2102.15,593052480.0,0,205,0.0,neutral,0,2015,7,23
804,2015-07-24,2102.24,2106.01,2077.09,2079.65,629186496.0,2,58,-0.34,negative,0,2015,7,24
805,2015-07-27,2078.19,2078.19,2063.52,2067.64,667212992.0,0,116,-0.73,negative,0,2015,7,27
806,2015-07-28,2070.75,2095.6,2069.09,2093.25,620626560.0,-4,8,-0.54,negative,1,2015,7,28
807,2015-07-29,2094.7,2110.6,2094.08,2108.57,579763776.0,13,3,0.0,neutral,1,2015,7,29
808,2015-07-30,2106.78,2110.48,2094.97,2108.63,513199040.0,1,118,0.34,positive,1,2015,7,30
809,2015-07-31,2111.6,2114.24,2102.07,2103.84,651341056.0,1,60,0.54,positive,0,2015,7,31
810,2015-03-08,2104.49,2105.7,2087.31,2098.04,554008960.0,5,1256,0.91,positive,0,2015,3,8
811,2015-04-08,2097.68,2102.51,2088.6,2093.32,552836992.0,1,23,0.0,neutral,0,2015,4,8
812,2015-05-08,2095.27,2112.66,2095.27,2099.84,586582464.0,13,177,-0.5,negative,1,2015,5,8
813,2015-06-08,2100.75,2103.32,2075.53,2083.56,621613696.0,1,66,-0.78,negative,0,2015,6,8
814,2015-07-08,2082.61,2082.61,2067.91,2077.57,538228032.0,1,166,0.66,positive,0,2015,7,8
815,2015-10-08,2080.98,2105.35,2080.98,2104.18,545988160.0,20,115,0.42,positive,1,2015,10,8
816,2015-11-08,2102.66,2102.66,2076.49,2084.07,572683712.0,19,226,-0.28,negative,0,2015,11,8
817,2015-12-08,2081.1,2089.06,2052.09,2086.05,654851200.0,25,66,-0.6,negative,1,2015,12,8
818,2015-08-13,2086.19,2092.93,2078.26,2083.39,524653856.0,20,55,0.0,neutral,0,2015,8,13
819,2015-08-14,2083.15,2092.45,2080.61,2091.54,458014432.0,1,19,-0.15,negative,1,2015,8,14
820,2015-08-17,2089.7,2102.87,2079.3,2102.44,432682560.0,2,31,0.36,positive,1,2015,8,17
821,2015-08-18,2101.99,2103.47,2094.14,2096.92,453743648.0,47,101,-0.05,negative,0,2015,8,18
822,2015-08-19,2095.69,2096.17,2070.53,2079.61,578300480.0,-11,536,0.57,positive,0,2015,8,19
823,2015-08-20,2076.61,2076.61,2035.73,2035.73,686628352.0,1,105,-0.38,negative,0,2015,8,20
824,2015-08-21,2034.08,2034.08,1970.89,1970.89,1077363072.0,1,570,-0.3,negative,0,2015,8,21
825,2015-08-24,1965.15,1965.15,1867.01,1893.21,1350121472.0,0,858,0.35,positive,0,2015,8,24
826,2015-08-25,1898.08,1948.04,1867.08,1867.61,1063062848.0,1,32,0.0,neutral,0,2015,8,25
827,2015-08-26,1872.75,1943.09,1872.75,1940.51,1047032768.0,1,27,0.0,neutral,1,2015,8,26
828,2015-08-27,1942.77,1989.6,1942.77,1987.66,937936192.0,39,70,-0.27,negative,1,2015,8,27
829,2015-08-28,1986.06,1993.48,1975.19,1988.87,730504000.0,1,5,0.0,neutral,1,2015,8,28
830,2015-08-31,1986.73,1986.73,1965.98,1972.18,775156608.0,1,41,0.0,neutral,0,2015,8,31
831,2015-01-09,1970.09,1970.09,1903.07,1913.85,884847040.0,2,570,0.95,positive,0,2015,1,9
832,2015-02-09,1916.52,1948.91,1916.52,1948.86,745239040.0,1,361,0.72,positive,1,2015,2,9
833,2015-03-09,1950.79,1975.01,1944.72,1951.13,642895104.0,0,147,0.3,positive,1,2015,3,9
834,2015-04-09,1947.76,1947.76,1911.21,1921.22,675811648.0,1,153,0.0,neutral,0,2015,4,9
835,2015-08-09,1927.3,1970.42,1927.3,1969.41,704348736.0,21,38,0.0,neutral,1,2015,8,9
836,2015-09-09,1971.45,1988.63,1937.88,1942.04,703961664.0,5,39,0.0,neutral,0,2015,9,9
837,2015-10-09,1941.59,1965.29,1937.19,1952.29,678267456.0,16,212,-0.64,negative,1,2015,10,9
838,2015-11-09,1951.45,1961.05,1939.19,1961.05,599817920.0,15,48,-0.24,negative,1,2015,11,9
839,2015-09-14,1963.06,1963.06,1948.27,1953.03,564066048.0,1,315,0.51,positive,0,2015,9,14
840,2015-09-15,1955.1,1983.19,1954.3,1978.09,558803072.0,4,87,0.0,neutral,1,2015,9,15
841,2015-09-16,1978.02,1997.26,1977.93,1995.31,606996224.0,4,30,0.34,positive,1,2015,9,16
842,2015-09-17,1995.33,2020.86,1986.73,1990.2,717577856.0,2,121,0.44,positive,0,2015,9,17
843,2015-09-18,1989.66,1989.66,1953.45,1958.03,1874791168.0,14,12,0.42,positive,0,2015,9,18
844,2015-09-21,1960.84,1979.64,1955.8,1966.97,585108352.0,8,86,0.0,neutral,1,2015,9,21
845,2015-09-22,1961.39,1961.39,1929.22,1942.74,704628608.0,2,60,0.32,positive,0,2015,9,22
846,2015-09-23,1943.24,1949.52,1932.57,1938.76,514180064.0,9,24,0.0,neutral,0,2015,9,23
847,2015-09-24,1934.81,1937.17,1908.92,1932.24,725975744.0,1,87,0.0,neutral,0,2015,9,24
848,2015-09-25,1935.93,1952.89,1921.5,1931.34,700778880.0,3,49,0.0,neutral,0,2015,9,25
849,2015-09-28,1929.18,1929.18,1879.21,1881.77,811109376.0,1,124,0.0,neutral,0,2015,9,28
850,2015-09-29,1881.9,1899.48,1871.91,1884.09,768309120.0,1,132,0.23,positive,1,2015,9,29
851,2015-09-30,1887.14,1920.53,1887.14,1920.03,862550144.0,1,96,0.13,positive,1,2015,9,30
852,2015-01-10,1919.65,1927.21,1900.7,1923.82,687303616.0,8,160,-0.15,negative,1,2015,1,10
853,2015-02-10,1921.77,1951.36,1893.7,1951.36,785596224.0,7,104,-0.18,negative,1,2015,2,10
854,2015-05-10,1954.33,1989.17,1954.33,1987.05,733824256.0,2,55,0.43,positive,1,2015,5,10
855,2015-06-10,1986.63,1991.62,1971.99,1979.92,687947648.0,1,97,0.32,positive,0,2015,6,10
856,2015-07-10,1982.34,1999.31,1976.44,1995.83,743747840.0,1,210,0.0,neutral,1,2015,7,10
857,2015-08-10,1994.01,2016.5,1987.53,2013.43,614973760.0,1,37,0.0,neutral,1,2015,8,10
858,2015-09-10,2013.73,2020.13,2007.61,2014.89,631965696.0,1,69,0.0,neutral,1,2015,9,10
859,2015-12-10,2015.65,2018.66,2010.55,2017.46,473699392.0,1,40,-0.56,negative,1,2015,12,10
860,2015-10-13,2015.0,2022.34,2001.78,2003.69,579995008.0,1,4,0.0,neutral,0,2015,10,13
861,2015-10-14,2003.66,2009.56,1990.73,1994.24,640033792.0,24,183,-0.61,negative,0,2015,10,14
862,2015-10-15,1996.47,2024.15,1996.47,2023.86,686490624.0,1,69,-0.54,negative,1,2015,10,15
863,2015-10-16,2024.37,2033.54,2020.46,2033.11,720990848.0,1,27,-0.42,negative,1,2015,10,16
864,2015-10-19,2031.73,2034.45,2022.31,2033.66,607649280.0,30,150,0.68,positive,1,2015,10,19
865,2015-10-20,2033.13,2039.12,2026.61,2030.77,579182592.0,0,132,0.0,neutral,0,2015,10,20
866,2015-10-21,2033.47,2037.97,2017.22,2018.94,634937600.0,1,460,-0.48,negative,0,2015,10,21
867,2015-10-22,2021.88,2055.2,2021.88,2052.51,801515328.0,1,31,0.48,positive,1,2015,10,22
868,2015-10-23,2058.19,2079.74,2058.19,2075.15,764446656.0,23,201,-0.43,negative,1,2015,10,23
869,2015-10-26,2075.08,2075.14,2066.53,2071.18,615001472.0,-7,138,-0.48,negative,0,2015,10,26
870,2015-10-27,2068.75,2070.37,2058.84,2065.89,671603776.0,-6,1,0.0,neutral,0,2015,10,27
871,2015-10-28,2066.48,2090.35,2063.11,2090.35,672605248.0,1,174,-0.02,negative,1,2015,10,28
872,2015-10-29,2088.35,2092.52,2082.63,2089.41,558104768.0,1,221,-0.15,negative,1,2015,10,29
873,2015-10-30,2090.0,2094.32,2079.34,2079.36,802944896.0,0,155,0.06,positive,0,2015,10,30
874,2015-02-11,2080.76,2106.2,2080.76,2104.05,591491584.0,1,123,0.36,positive,1,2015,2,11
875,2015-03-11,2102.63,2116.48,2097.51,2109.79,597109248.0,0,38,-0.74,negative,1,2015,3,11
876,2015-04-11,2110.6,2114.59,2096.98,2102.31,630789568.0,2,35,0.85,positive,0,2015,4,11
877,2015-05-11,2101.68,2108.78,2090.41,2099.93,602367808.0,1,2,0.34,positive,0,2015,5,11
878,2015-06-11,2098.6,2101.91,2083.74,2099.2,673627648.0,1,248,0.42,positive,1,2015,6,11
879,2015-09-11,2096.56,2096.56,2068.24,2078.58,675291904.0,1,36,0.0,neutral,0,2015,9,11
880,2015-10-11,2077.19,2083.67,2069.91,2081.72,573263360.0,1,376,-0.58,negative,1,2015,10,11
881,2015-11-11,2083.41,2086.94,2074.85,2075.0,520282624.0,0,51,0.34,positive,0,2015,11,11
882,2015-12-11,2072.29,2072.29,2045.66,2045.97,583695424.0,1,31,0.0,neutral,0,2015,12,11
883,2015-11-13,2044.64,2044.64,2022.02,2023.04,661114496.0,46,82,0.32,positive,0,2015,11,13
884,2015-11-16,2022.08,2053.22,2019.39,2053.19,615213568.0,1,37,0.0,neutral,1,2015,11,16
885,2015-11-17,2053.67,2066.69,2045.9,2050.44,684883712.0,1,24,0.0,neutral,0,2015,11,17
886,2015-11-18,2051.99,2085.31,2051.99,2083.58,618006848.0,17,212,-0.68,negative,1,2015,11,18
887,2015-11-19,2083.7,2086.74,2078.76,2081.24,557110912.0,-4,84,-0.36,negative,0,2015,11,19
888,2015-11-20,2082.82,2097.06,2082.82,2089.17,701089728.0,38,104,-0.1,negative,1,2015,11,20
889,2015-11-23,2089.41,2095.61,2081.39,2086.59,580602624.0,1,3,0.0,neutral,0,2015,11,23
890,2015-11-24,2084.42,2094.12,2070.29,2089.14,615626560.0,39,46,0.48,positive,1,2015,11,24
891,2015-11-25,2089.3,2093.0,2086.3,2088.87,449950496.0,1,283,-0.79,negative,0,2015,11,25
892,2015-11-27,2088.82,2093.29,2084.13,2090.11,243529344.0,31,44,0.0,neutral,1,2015,11,27
893,2015-11-30,2090.95,2093.81,2080.41,2080.41,830705216.0,1,9,0.0,neutral,0,2015,11,30
894,2015-01-12,2082.93,2103.37,2082.93,2102.63,599103616.0,1,20,0.3,positive,1,2015,1,12
895,2015-02-12,2101.71,2104.27,2077.11,2079.51,661109504.0,1,66,-0.0,neutral,0,2015,2,12
896,2015-03-12,2080.71,2085.0,2042.35,2049.62,761989440.0,1,343,0.0,neutral,0,2015,3,12
897,2015-04-12,2051.24,2093.84,2051.24,2091.69,751361856.0,0,12,0.0,neutral,1,2015,4,12
898,2015-07-12,2090.42,2090.42,2066.78,2077.07,648025216.0,1,114,-0.64,negative,0,2015,7,12
899,2015-08-12,2073.39,2073.85,2052.32,2063.59,677047680.0,1,176,0.0,neutral,0,2015,8,12
900,2015-09-12,2061.17,2080.33,2036.53,2047.62,754895424.0,1,170,0.0,neutral,0,2015,9,12
901,2015-10-12,2047.93,2067.65,2045.67,2052.23,610605888.0,1,82,0.0,neutral,1,2015,10,12
902,2015-11-12,2047.27,2047.27,2008.8,2012.37,729383744.0,1,77,0.34,positive,0,2015,11,12
903,2015-12-14,2013.37,2022.92,1993.26,2021.94,785086720.0,-14,65,-0.51,negative,1,2015,12,14
904,2015-12-15,2025.55,2053.87,2025.55,2043.41,702379904.0,-8,163,0.0,neutral,1,2015,12,15
905,2015-12-16,2046.5,2076.72,2042.43,2073.07,690050304.0,15,134,-0.62,negative,1,2015,12,16
906,2015-12-17,2073.76,2076.37,2041.66,2041.89,655534848.0,0,36,0.42,positive,0,2015,12,17
907,2015-12-18,2040.81,2040.81,2005.33,2005.55,1822321920.0,0,212,0.15,positive,0,2015,12,18
908,2015-12-21,2010.27,2022.9,2005.93,2021.15,615865536.0,1,30,0.0,neutral,1,2015,12,21
909,2015-12-22,2023.15,2042.74,2020.49,2038.97,559953152.0,1,68,0.0,neutral,1,2015,12,22
910,2015-12-23,2042.2,2064.73,2042.2,2064.29,553948480.0,14,8,0.0,neutral,1,2015,12,23
911,2015-12-24,2063.52,2067.36,2058.73,2060.99,252714208.0,0,77,0.66,positive,0,2015,12,24
912,2015-12-28,2057.77,2057.77,2044.2,2056.5,374236032.0,1,185,-0.62,negative,0,2015,12,28
913,2015-12-29,2060.54,2081.56,2060.54,2078.36,389239744.0,1,9,0.0,neutral,1,2015,12,29
914,2015-12-30,2077.34,2077.34,2061.97,2063.36,339059456.0,1,268,-0.96,negative,0,2015,12,30
915,2015-12-31,2060.59,2062.54,2043.62,2043.94,487696736.0,22,63,-0.7,negative,0,2015,12,31
916,2016-04-01,2038.2,2038.2,1989.68,2012.66,817659264.0,18,76,0.4,positive,0,2016,4,1
917,2016-05-01,2013.78,2021.94,2004.17,2016.71,629042368.0,2,151,-0.54,negative,1,2016,5,1
918,2016-06-01,2011.71,2011.71,1979.05,1990.26,745563264.0,0,64,-0.27,negative,0,2016,6,1
919,2016-07-01,1985.32,1985.32,1938.83,1943.09,876560192.0,3,70,0.0,neutral,0,2016,7,1
920,2016-08-01,1945.97,1960.4,1918.46,1922.03,819684992.0,2,113,-0.38,negative,0,2016,8,1
921,2016-11-01,1926.12,1935.65,1901.1,1923.67,788334720.0,3,97,0.12,positive,0,2016,11,1
922,2016-12-01,1927.83,1947.38,1914.35,1938.68,768301056.0,35,52,-0.57,negative,1,2016,12,1
923,2016-01-13,1940.34,1950.33,1886.41,1890.28,886396800.0,13,240,-0.76,negative,0,2016,1,13
924,2016-01-14,1891.68,1934.47,1878.93,1921.84,931479040.0,2,393,0.2,positive,1,2016,1,14
925,2016-01-15,1916.68,1916.68,1857.83,1880.33,1206742784.0,70,61,0.51,positive,0,2016,1,15
926,2016-01-19,1888.66,1901.44,1864.6,1881.33,891805760.0,2,10,0.0,neutral,0,2016,1,19
927,2016-01-20,1876.18,1876.18,1812.29,1859.33,1092011008.0,7,203,0.54,positive,0,2016,1,20
928,2016-01-21,1861.46,1889.85,1848.98,1868.99,865664320.0,3,75,-0.76,negative,1,2016,1,21
929,2016-01-22,1877.4,1908.85,1877.4,1906.9,821294080.0,1,161,-0.45,negative,1,2016,1,22
930,2016-01-25,1906.28,1906.28,1875.97,1877.08,773700224.0,2,163,-0.2,negative,0,2016,1,25
931,2016-01-26,1878.79,1906.73,1878.79,1903.63,707140736.0,2,272,0.38,positive,1,2016,1,26
932,2016-01-27,1902.52,1916.99,1872.7,1882.95,813037568.0,3,257,0.34,positive,0,2016,1,27
933,2016-01-28,1885.22,1902.96,1873.65,1893.36,833137472.0,1,28,0.27,positive,1,2016,1,28
934,2016-01-29,1894.0,1940.24,1894.0,1940.24,1230857984.0,1,30,0.57,positive,1,2016,1,29
935,2016-01-02,1936.94,1947.2,1920.3,1939.38,724321536.0,4,67,0.0,neutral,1,2016,1,2
936,2016-02-02,1935.26,1935.26,1897.29,1903.03,816298560.0,17,27,0.68,positive,0,2016,2,2
937,2016-03-02,1907.07,1918.01,1872.23,1912.53,936651584.0,1,48,-0.27,negative,1,2016,3,2
938,2016-04-02,1911.67,1927.35,1900.52,1915.45,886268416.0,16,113,0.08,positive,1,2016,4,2
939,2016-05-02,1913.07,1913.07,1872.65,1880.05,878323648.0,1,95,0.0,neutral,0,2016,5,2
940,2016-08-02,1873.25,1873.25,1828.46,1853.44,1030158592.0,40,77,-0.51,negative,0,2016,8,2
941,2016-09-02,1848.46,1868.25,1834.94,1852.21,857851712.0,37,787,0.83,positive,1,2016,9,2
942,2016-10-02,1857.1,1881.6,1850.32,1851.86,772848128.0,1,158,0.85,positive,0,2016,10,2
943,2016-11-02,1847.0,1847.0,1810.1,1829.08,967843712.0,-40,226,0.23,positive,0,2016,11,2
944,2016-12-02,1833.4,1864.78,1833.4,1864.78,810026560.0,33,36,0.62,positive,1,2016,12,2
945,2016-02-16,1871.44,1895.77,1871.44,1895.58,854329536.0,1,96,0.0,neutral,1,2016,2,16
946,2016-02-17,1898.8,1930.68,1898.8,1926.82,827137664.0,54,68,0.0,neutral,1,2016,2,17
947,2016-02-18,1927.57,1930.0,1915.09,1917.83,742292224.0,-3,28,-0.54,negative,0,2016,2,18
948,2016-02-19,1916.74,1918.78,1902.17,1917.78,879010688.0,20,21,0.81,positive,1,2016,2,19
949,2016-02-22,1924.44,1946.7,1924.44,1945.5,680678400.0,1,9,0.0,neutral,1,2016,2,22
950,2016-02-23,1942.38,1942.38,1919.44,1921.27,640289664.0,20,86,0.66,positive,0,2016,2,23
951,2016-02-24,1917.56,1932.08,1891.0,1929.8,671767104.0,1,9,0.0,neutral,1,2016,2,24
952,2016-02-25,1931.87,1951.83,1925.41,1951.7,605223616.0,16,122,0.1,positive,1,2016,2,25
953,2016-02-26,1954.95,1962.96,1945.78,1948.05,683476544.0,1,30,0.0,neutral,0,2016,2,26
954,2016-02-29,1947.13,1958.27,1931.81,1932.23,865264000.0,2,65,-0.6,negative,0,2016,2,29
955,2016-01-03,1937.09,1978.35,1937.09,1978.35,754116160.0,2,56,0.44,positive,1,2016,1,3
956,2016-02-03,1976.6,1986.51,1968.8,1986.45,688728960.0,-3,50,0.0,neutral,1,2016,2,3
957,2016-03-03,1985.6,1993.69,1977.37,1993.4,676537152.0,1,33,0.0,neutral,1,2016,3,3
958,2016-04-03,1994.01,2009.13,1986.77,1999.99,798710592.0,0,339,0.55,positive,1,2016,4,3
959,2016-07-03,1996.11,2006.12,1989.38,2001.76,671945728.0,4,16,0.0,neutral,1,2016,7,3
960,2016-08-03,1996.88,1996.88,1977.43,1979.26,716139584.0,-1,32,0.0,neutral,0,2016,8,3
961,2016-09-03,1981.44,1992.69,1979.84,1989.26,617763136.0,1,8,0.0,neutral,1,2016,9,3
962,2016-10-03,1990.97,2005.08,1969.25,1989.57,679497152.0,7,29,0.23,positive,0,2016,10,3
963,2016-11-03,1994.71,2022.37,1994.71,2022.19,651166528.0,1,71,-0.1,negative,1,2016,11,3
964,2016-03-14,2019.27,2024.57,2012.05,2019.64,552448576.0,0,114,0.59,positive,1,2016,3,14
965,2016-03-15,2015.27,2015.94,2005.23,2015.93,537918144.0,2,90,0.4,positive,1,2016,3,15
966,2016-03-16,2014.24,2032.02,2010.04,2027.22,625199104.0,29,79,-0.34,negative,1,2016,3,16
967,2016-03-17,2026.9,2046.24,2022.16,2040.59,668462080.0,1,91,0.49,positive,1,2016,3,17
968,2016-03-18,2041.16,2052.36,2041.16,2049.58,1755882112.0,1,160,-0.66,negative,1,2016,3,18
969,2016-03-21,2047.88,2053.91,2043.14,2051.6,546117120.0,1,322,0.66,positive,1,2016,3,21
970,2016-03-22,2048.64,2056.6,2040.57,2049.8,564581888.0,-3,125,-0.59,negative,1,2016,3,22
971,2016-03-23,2048.55,2048.55,2034.86,2036.71,551169600.0,0,7,0.0,neutral,0,2016,3,23
972,2016-03-24,2032.48,2036.04,2022.49,2035.94,610855616.0,1,46,-0.54,negative,1,2016,3,24
973,2016-03-28,2037.89,2042.67,2031.96,2037.05,470922944.0,1,26,0.0,neutral,0,2016,3,28
974,2016-03-29,2035.75,2055.91,2028.31,2055.01,590708224.0,14,1412,0.67,positive,1,2016,3,29
975,2016-03-30,2058.27,2072.21,2058.27,2063.95,527219872.0,19,25,-0.56,negative,1,2016,3,30
976,2016-03-31,2063.77,2067.92,2057.46,2059.74,651556864.0,46,37,-0.54,negative,0,2016,3,31
977,2016-01-04,2056.62,2075.07,2043.98,2072.78,666015104.0,1,162,0.82,positive,1,2016,1,4
978,2016-04-04,2073.19,2074.02,2062.57,2066.13,546680384.0,34,98,0.0,neutral,0,2016,4,4
979,2016-05-04,2062.5,2062.5,2042.56,2045.17,676197056.0,0,107,-0.83,negative,0,2016,5,4
980,2016-06-04,2045.56,2067.33,2043.09,2066.66,595344896.0,1,542,-0.91,negative,1,2016,6,4
981,2016-07-04,2063.01,2063.01,2033.8,2041.91,648415872.0,13,71,-0.77,negative,0,2016,7,4
982,2016-08-04,2045.54,2060.63,2041.69,2047.6,551728320.0,16,18,0.36,positive,1,2016,8,4
983,2016-11-04,2050.23,2062.93,2041.88,2041.99,597863168.0,1,228,0.6,positive,0,2016,11,4
984,2016-12-04,2043.72,2065.05,2039.74,2061.72,599364032.0,15,38,-0.1,negative,1,2016,12,4
985,2016-04-13,2065.92,2083.18,2065.92,2082.42,643524672.0,66,133,0.0,neutral,1,2016,4,13
986,2016-04-14,2082.89,2087.84,2078.13,2082.78,573460480.0,23,51,0.0,neutral,0,2016,4,14
987,2016-04-15,2083.1,2083.22,2076.31,2080.73,708648704.0,19,94,-0.54,negative,0,2016,4,15
988,2016-04-18,2078.83,2094.66,2073.65,2094.34,559823936.0,1,32,0.0,neutral,1,2016,4,18
989,2016-04-19,2096.05,2104.05,2091.68,2100.8,606757632.0,16,172,-0.69,negative,1,2016,4,19
990,2016-04-20,2101.52,2111.05,2096.32,2102.4,630234240.0,92,21,0.0,neutral,1,2016,4,20
991,2016-04-21,2102.09,2103.78,2088.52,2091.48,661881152.0,16,45,0.0,neutral,0,2016,4,21
992,2016-04-22,2091.49,2094.32,2081.2,2091.58,712585792.0,-4,46,-0.54,negative,1,2016,4,22
993,2016-04-25,2089.37,2089.37,2077.52,2087.79,551214976.0,-5,414,-0.57,negative,0,2016,4,25
994,2016-04-26,2089.84,2096.87,2085.8,2091.7,608550464.0,1,31,-0.79,negative,1,2016,4,26
995,2016-04-27,2092.33,2099.89,2082.31,2095.15,686670720.0,0,31,-0.54,negative,1,2016,4,27
996,2016-04-28,2090.93,2099.3,2071.62,2075.81,700338112.0,20,48,-0.49,negative,0,2016,4,28
997,2016-04-29,2071.82,2073.85,2052.28,2065.3,895628992.0,1,39,0.53,positive,0,2016,4,29
